Downloaded from wid.world on 01-10-2024 at 17:51:01
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1985;31985.3245
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1986;32512.7708
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1987;33213.0399
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1988;34279.3973
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1989;35311.2994
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1990;35582.4535
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1991;34913.0608
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1992;35767.7725
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1993;36338.2273
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1994;37410.2869
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1995;37979.3465
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1996;39053.6505
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1997;40240.7231
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1998;41857.8206
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1999;43212.0745
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2000;44646.4008
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2001;44489.2891
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2002;44464.9641
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2003;45001.1456
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2004;46328.1021
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2005;47376.9286
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2006;48411.0751
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2007;48200.8852
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2008;47552.4811
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2009;45301.1136
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2010;46306.1429
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2011;47235.8314
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2012;48235.7652
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2013;48582.5634
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2014;49483.1347
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2015;50672.2697
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2016;50394.079
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2017;51139.3584
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2018;51975.6292
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2019;52366.4065
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2020;49794.9315
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2021;52597.2818
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2022;53297.2476
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2023;54194.3005
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.3384
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.3433
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.346
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.3536
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.3649
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.3655
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.3634
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.3747
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.3924
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.3878
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3876
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3832
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.3941
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.391
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.3913
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.399
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.408
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4155
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4192
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4228
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4273
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4194
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4149
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4164
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4242
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4359
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4429
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4404
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4356
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4245
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4381
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4426
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4559
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.449
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4558
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.455
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4536
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4546
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4581
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4567
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4649
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4785
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2022;0.4827
USA ;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;2023;
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1980;0.2008
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1981;0.1969
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1982;0.1916
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1983;0.1832
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1984;0.1796
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1985;0.1782
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1986;0.1761
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1987;0.1736
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1988;0.1687
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1989;0.1698
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1990;0.1685
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1991;0.1671
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1992;0.16
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1993;0.1611
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1994;0.1617
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1995;0.1574
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1996;0.1547
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1997;0.1524
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1998;0.1528
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1999;0.1514
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2000;0.1506
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2001;0.1531
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2002;0.154
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2003;0.1509
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2004;0.1478
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1432
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2006;0.1408
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2007;0.1431
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1429
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2009;0.1425
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1387
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2011;0.1356
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1315
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2013;0.1345
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1314
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2015;0.1321
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1295
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1348
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1334
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2019;0.1358
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2020;0.1021
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2021;0.1028
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2022;0.1038
USA ;"sptinc_p0p50_z_US
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2023;
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1980;0.6499
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1981;0.6459
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1982;0.6354
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1983;0.6301
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1984;0.6324
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;0.6271
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;0.6292
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;0.6334
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;0.646
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1989;0.6468
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1990;0.6487
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1991;0.6494
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1992;0.6634
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1993;0.6656
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1994;0.6663
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.6607
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.6647
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.6717
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.6784
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.6784
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.6787
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.6717
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.672
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.6739
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.6783
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.6791
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.6799
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.684
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.6943
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.697
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.7087
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.7171
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.7256
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.729
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.7285
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.7264
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.7225
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.7084
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.7068
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.7067
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.7068
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.7068
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.707
USA ;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1980;0.0099
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1981;0.0118
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1982;0.016
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1983;0.0175
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1984;0.014
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1985;0.0156
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1986;0.016
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1987;0.0191
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1988;0.0181
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1989;0.0184
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1990;0.017
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1991;0.0166
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1992;0.0139
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1993;0.0134
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1994;0.0115
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1995;0.0212
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1996;0.0193
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1997;0.017
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1998;0.0161
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1999;0.0175
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2000;0.0177
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2001;0.0193
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2002;0.0197
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2003;0.0186
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2004;0.0182
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2005;0.0185
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0173
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2007;0.0146
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2008;0.011
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2009;0.0096
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2010;0.009
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2011;0.0088
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0088
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0093
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0105
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0111
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0116
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0145
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0149
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0152
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0152
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0152
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.0149
USA ;"shweal_p0p50_z_US
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;
